datetime,I_setpoint[A],LOAD[on/off],V[V],I_meas[A],H2_flow[ln/min],P(W)
2023-10-18 15:41:28,45.0,1.0,0.000562,0.0,0.043424,0.0
2023-10-18 15:41:28,45.0,1.0,0.000639,0.0,0.0,0.0
2023-10-18 15:41:29,45.0,1.0,0.000627,0.0,0.0,0.0
2023-10-18 15:41:29,45.0,1.0,0.000601,0.0,0.0,0.0
2023-10-18 15:41:30,45.0,1.0,0.000597,0.0,0.0,0.0
2023-10-18 15:41:30,45.0,1.0,0.000589,0.0,0.0,0.0
2023-10-18 15:41:31,45.0,1.0,0.000608,0.0,0.0,0.0
2023-10-18 15:41:31,45.0,1.0,0.000579,0.0,0.0,0.0
2023-10-18 15:41:32,45.0,1.0,0.000571,0.0,0.0,0.0
2023-10-18 15:41:32,45.0,1.0,0.000488,0.0,0.0,0.0
2023-10-18 15:41:33,45.0,1.0,0.000566,0.0,0.0,0.0
2023-10-18 15:41:33,45.0,1.0,0.000538,0.0,0.0,0.0
2023-10-18 15:41:34,45.0,1.0,0.000548,0.0,0.0,0.0
2023-10-18 15:41:34,45.0,1.0,0.000596,0.0,0.0,0.0
2023-10-18 15:41:35,45.0,1.0,0.000582,0.0,0.0,0.0
2023-10-18 15:41:35,45.0,1.0,0.000576,0.0,0.0,0.0
2023-10-18 15:41:36,45.0,1.0,0.000499,0.0,0.0,0.0
2023-10-18 15:41:36,45.0,1.0,0.000569,0.0,0.0,0.0
2023-10-18 15:41:37,45.0,1.0,0.000601,0.0,0.0,0.0
2023-10-18 15:41:37,45.0,1.0,0.000548,0.0,26.14422,0.0
2023-10-18 15:41:38,45.0,1.0,0.00047,0.0,0.647824,0.0
2023-10-18 15:41:38,45.0,1.0,0.000519,0.0,0.0,0.0
2023-10-18 15:41:39,45.0,1.0,0.000573,0.0,0.0,0.0
2023-10-18 15:41:39,45.0,1.0,0.000606,0.0,0.0,0.0
2023-10-18 15:41:40,45.0,1.0,0.000552,0.0,0.0,0.0
2023-10-18 15:41:40,45.0,1.0,0.000545,0.0,0.0,0.0
2023-10-18 15:41:41,45.0,1.0,0.00053,0.0,0.0,0.0
2023-10-18 15:41:41,45.0,1.0,0.00052,0.0,0.0,0.0
2023-10-18 15:41:42,45.0,1.0,0.000482,0.0,0.0,0.0
2023-10-18 15:41:42,45.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 15:41:43,45.0,1.0,0.000538,0.0,0.0,0.0
2023-10-18 15:41:43,45.0,1.0,0.000537,0.0,0.0,0.0
2023-10-18 15:41:44,45.0,1.0,0.000483,0.0,0.0,0.0
2023-10-18 15:41:44,45.0,1.0,0.000503,0.0,0.0,0.0
2023-10-18 15:41:45,45.0,1.0,0.000541,0.0,0.0,0.0
2023-10-18 15:41:45,45.0,1.0,0.000581,0.0,0.0,0.0
2023-10-18 15:41:46,45.0,1.0,0.000566,0.0,0.0,0.0
2023-10-18 15:41:46,45.0,1.0,0.000501,0.0,0.0,0.0
2023-10-18 15:41:47,45.0,1.0,0.000502,0.0,0.0,0.0
2023-10-18 15:41:47,45.0,1.0,0.000479,0.0,31.661131,0.0
2023-10-18 15:41:48,45.0,1.0,0.000449,0.0,1.968205,0.0
2023-10-18 15:41:48,45.0,1.0,0.000436,0.0,0.0,0.0
2023-10-18 15:41:49,45.0,1.0,0.000562,0.0,0.0,0.0
2023-10-18 15:41:49,45.0,1.0,0.000516,0.0,0.0,0.0
2023-10-18 15:41:50,45.0,1.0,0.000589,0.0,0.0,0.0
2023-10-18 15:41:50,45.0,1.0,0.000482,0.0,0.0,0.0
2023-10-18 15:41:51,45.0,1.0,0.000535,0.0,0.0,0.0
2023-10-18 15:41:51,45.0,1.0,0.000459,0.0,0.0,0.0
2023-10-18 15:41:52,45.0,1.0,0.000528,0.0,0.0,0.0
2023-10-18 15:41:52,45.0,1.0,0.000496,0.0,0.0,0.0
2023-10-18 15:41:53,45.0,1.0,0.000473,0.0,0.0,0.0
2023-10-18 15:41:53,45.0,1.0,0.00055,0.0,0.0,0.0
2023-10-18 15:41:54,45.0,1.0,0.00054,0.0,0.0,0.0
2023-10-18 15:41:54,45.0,1.0,0.000424,0.0,0.0,0.0
2023-10-18 15:41:55,45.0,1.0,0.000476,0.0,0.0,0.0
2023-10-18 15:41:55,45.0,1.0,0.000513,0.0,0.0,0.0
2023-10-18 15:41:56,45.0,1.0,0.000512,0.0,0.0,0.0
2023-10-18 15:41:56,45.0,1.0,0.000544,0.0,0.0,0.0
2023-10-18 15:41:57,45.0,1.0,0.000492,0.0,0.0,0.0
2023-10-18 15:41:57,45.0,1.0,0.000503,0.0,24.205872,0.0
2023-10-18 15:41:58,45.0,1.0,0.000546,0.0,6.919565,0.0
2023-10-18 15:41:58,45.0,1.0,0.0005,0.0,0.038218,0.0
2023-10-18 15:41:59,48.0,1.0,0.000459,0.0,0.0,0.0
2023-10-18 15:41:59,48.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 15:42:00,48.0,1.0,0.000471,0.0,0.0,0.0
2023-10-18 15:42:00,48.0,1.0,0.000493,0.0,0.0,0.0
2023-10-18 15:42:01,48.0,1.0,0.000464,0.0,0.0,0.0
2023-10-18 15:42:01,48.0,1.0,0.000523,0.0,0.0,0.0
2023-10-18 15:42:02,48.0,1.0,0.000549,0.0,0.0,0.0
2023-10-18 15:42:02,48.0,1.0,0.000574,0.0,0.0,0.0
2023-10-18 15:42:03,48.0,1.0,0.000542,0.0,0.0,0.0
2023-10-18 15:42:03,48.0,1.0,0.000483,0.0,0.0,0.0
2023-10-18 15:42:04,48.0,1.0,0.000523,0.0,0.0,0.0
2023-10-18 15:42:04,48.0,1.0,0.000517,0.0,0.0,0.0
2023-10-18 15:42:05,48.0,1.0,0.000503,0.0,0.0,0.0
2023-10-18 15:42:05,48.0,1.0,0.000514,0.0,0.0,0.0
2023-10-18 15:42:06,48.0,1.0,0.000488,0.0,0.0,0.0
2023-10-18 15:42:06,48.0,1.0,0.000431,0.0,0.0,0.0
2023-10-18 15:42:07,48.0,1.0,0.000478,0.0,0.0,0.0
2023-10-18 15:42:07,48.0,1.0,0.000486,0.0,0.54746,0.0
2023-10-18 15:42:08,48.0,1.0,0.000484,0.0,17.534639,0.0
2023-10-18 15:42:08,48.0,1.0,0.000503,0.0,0.303092,0.0
2023-10-18 15:42:09,48.0,1.0,0.000465,0.0,0.0,0.0
2023-10-18 15:42:09,48.0,1.0,0.000513,0.0,0.0,0.0
2023-10-18 15:42:10,48.0,1.0,0.000422,0.0,0.0,0.0
2023-10-18 15:42:10,48.0,1.0,0.000523,0.0,0.0,0.0
2023-10-18 15:42:11,48.0,1.0,0.000484,0.0,0.0,0.0
2023-10-18 15:42:11,48.0,1.0,0.000459,0.0,0.0,0.0
2023-10-18 15:42:12,48.0,1.0,0.000424,0.0,0.0,0.0
2023-10-18 15:42:12,48.0,1.0,0.000468,0.0,0.0,0.0
2023-10-18 15:42:13,48.0,1.0,0.000369,0.0,0.0,0.0
2023-10-18 15:42:13,48.0,1.0,0.000466,0.0,0.0,0.0
2023-10-18 15:42:14,48.0,1.0,0.000444,0.0,0.0,0.0
2023-10-18 15:42:14,48.0,1.0,0.000429,0.0,0.0,0.0
2023-10-18 15:42:15,48.0,1.0,0.000453,0.0,0.0,0.0
2023-10-18 15:42:15,48.0,1.0,0.000412,0.0,0.0,0.0
2023-10-18 15:42:16,48.0,1.0,0.000487,0.0,0.0,0.0
2023-10-18 15:42:16,48.0,1.0,0.000502,0.0,0.0,0.0
2023-10-18 15:42:17,48.0,1.0,0.000401,0.0,0.0,0.0
2023-10-18 15:42:17,48.0,1.0,0.000501,0.0,0.0,0.0
2023-10-18 15:42:18,48.0,1.0,0.000523,0.0,30.836418,0.0
2023-10-18 15:42:18,48.0,1.0,0.000467,0.0,1.226452,0.0
2023-10-18 15:42:19,48.0,1.0,0.000441,0.0,0.0,0.0
2023-10-18 15:42:19,48.0,1.0,0.000486,0.0,0.0,0.0
2023-10-18 15:42:20,48.0,1.0,0.000472,0.0,0.0,0.0
2023-10-18 15:42:20,48.0,1.0,0.000499,0.0,0.0,0.0
2023-10-18 15:42:21,48.0,1.0,0.000475,0.0,0.0,0.0
2023-10-18 15:42:21,48.0,1.0,0.00043,0.0,0.0,0.0
2023-10-18 15:42:22,48.0,1.0,0.000452,0.0,0.0,0.0
2023-10-18 15:42:22,48.0,1.0,0.000521,0.0,0.0,0.0
2023-10-18 15:42:23,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 15:42:23,48.0,1.0,0.000475,0.0,0.0,0.0
2023-10-18 15:42:24,48.0,1.0,0.000397,0.0,0.0,0.0
2023-10-18 15:42:24,48.0,1.0,0.000429,0.0,0.0,0.0
2023-10-18 15:42:25,48.0,1.0,0.00043,0.0,0.0,0.0
2023-10-18 15:42:25,48.0,1.0,0.000432,0.0,0.0,0.0
2023-10-18 15:42:26,48.0,1.0,0.000433,0.0,0.0,0.0
2023-10-18 15:42:26,48.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 15:42:27,48.0,1.0,0.000464,0.0,0.0,0.0
2023-10-18 15:42:27,48.0,1.0,0.00049,0.0,0.0,0.0
2023-10-18 15:42:28,48.0,1.0,0.000494,0.0,29.679167,0.0
2023-10-18 15:42:28,48.0,1.0,0.000484,0.0,3.813169,0.0
2023-10-18 15:42:29,48.0,1.0,0.000438,0.0,0.0,0.0
2023-10-18 15:42:29,48.0,1.0,0.000494,0.0,0.0,0.0
2023-10-18 15:42:30,48.0,1.0,0.000411,0.0,0.0,0.0
2023-10-18 15:42:30,48.0,1.0,0.000464,0.0,0.0,0.0
2023-10-18 15:42:31,48.0,1.0,0.000437,0.0,0.0,0.0
2023-10-18 15:42:31,48.0,1.0,0.000433,0.0,0.0,0.0
2023-10-18 15:42:32,48.0,1.0,0.00048,0.0,0.0,0.0
2023-10-18 15:42:32,48.0,1.0,0.000415,0.0,0.0,0.0
2023-10-18 15:42:33,48.0,1.0,0.000431,0.0,0.0,0.0
2023-10-18 15:42:33,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 15:42:34,48.0,1.0,0.000471,0.0,0.0,0.0
2023-10-18 15:42:34,48.0,1.0,0.000395,0.0,0.0,0.0
2023-10-18 15:42:35,48.0,1.0,0.000423,0.0,0.0,0.0
2023-10-18 15:42:35,48.0,1.0,0.000398,0.0,0.0,0.0
2023-10-18 15:42:36,48.0,1.0,0.00044,0.0,0.0,0.0
2023-10-18 15:42:36,48.0,1.0,0.000396,0.0,0.0,0.0
2023-10-18 15:42:37,48.0,1.0,0.000509,0.0,0.0,0.0
2023-10-18 15:42:37,48.0,1.0,0.000356,0.0,0.0,0.0
2023-10-18 15:42:38,48.0,1.0,0.000446,0.0,15.688764,0.0
2023-10-18 15:42:38,48.0,1.0,0.000442,0.0,10.70734,0.0
2023-10-18 15:42:39,48.0,1.0,0.00041,0.0,0.128608,0.0
2023-10-18 15:42:39,48.0,1.0,0.000446,0.0,0.0,0.0
2023-10-18 15:42:40,48.0,1.0,0.000493,0.0,0.0,0.0
2023-10-18 15:42:40,48.0,1.0,0.000391,0.0,0.0,0.0
2023-10-18 15:42:41,48.0,1.0,0.000433,0.0,0.0,0.0
2023-10-18 15:42:41,48.0,1.0,0.000504,0.0,0.0,0.0
2023-10-18 15:42:42,48.0,1.0,0.000482,0.0,0.0,0.0
2023-10-18 15:42:42,48.0,1.0,0.000448,0.0,0.0,0.0
2023-10-18 15:42:43,48.0,1.0,0.000513,0.0,0.0,0.0
2023-10-18 15:42:43,48.0,1.0,0.000481,0.0,0.0,0.0
2023-10-18 15:42:44,48.0,1.0,0.000465,0.0,0.0,0.0
2023-10-18 15:42:44,48.0,1.0,0.000411,0.0,0.0,0.0
2023-10-18 15:42:45,48.0,1.0,0.00044,0.0,0.0,0.0
2023-10-18 15:42:45,48.0,1.0,0.000459,0.0,0.0,0.0
2023-10-18 15:42:46,48.0,1.0,0.000487,0.0,0.0,0.0
2023-10-18 15:42:46,48.0,1.0,0.000462,0.0,0.0,0.0
2023-10-18 15:42:47,48.0,1.0,0.000452,0.0,0.0,0.0
2023-10-18 15:42:47,48.0,1.0,0.000498,0.0,0.0,0.0
2023-10-18 15:42:48,48.0,1.0,0.000457,0.0,0.0,0.0
2023-10-18 15:42:48,48.0,1.0,0.000472,0.0,24.591944,0.0
2023-10-18 15:42:49,48.0,1.0,0.000406,0.0,0.655289,0.0
2023-10-18 15:42:49,48.0,1.0,0.000446,0.0,0.0,0.0
2023-10-18 15:42:50,48.0,1.0,0.000468,0.0,0.0,0.0
2023-10-18 15:42:50,48.0,1.0,0.000436,0.0,0.0,0.0
2023-10-18 15:42:51,48.0,1.0,0.000464,0.0,0.0,0.0
2023-10-18 15:42:51,48.0,1.0,0.000403,0.0,0.0,0.0
2023-10-18 15:42:52,48.0,1.0,0.000413,0.0,0.0,0.0
2023-10-18 15:42:52,48.0,1.0,0.000499,0.0,0.0,0.0
2023-10-18 15:42:53,48.0,1.0,0.000472,0.0,0.0,0.0
2023-10-18 15:42:53,48.0,1.0,0.000478,0.0,0.0,0.0
2023-10-18 15:42:54,48.0,1.0,0.000442,0.0,0.0,0.0
2023-10-18 15:42:54,48.0,1.0,0.000426,0.0,0.0,0.0
2023-10-18 15:42:55,48.0,1.0,0.000447,0.0,0.0,0.0
2023-10-18 15:42:55,48.0,1.0,0.00044,0.0,0.0,0.0
2023-10-18 15:42:56,48.0,1.0,0.000473,0.0,0.0,0.0
2023-10-18 15:42:56,48.0,1.0,0.000418,0.0,0.0,0.0
2023-10-18 15:42:57,48.0,1.0,0.000399,0.0,0.0,0.0
2023-10-18 15:42:57,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 15:42:58,48.0,1.0,0.000476,0.0,0.0,0.0
2023-10-18 15:42:58,48.0,1.0,0.000426,0.0,31.852682,0.0
2023-10-18 15:42:59,48.0,1.0,0.000495,0.0,2.027282,0.0
2023-10-18 15:42:59,48.0,1.0,0.000401,0.0,0.0,0.0
2023-10-18 15:43:00,48.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 15:43:00,48.0,1.0,0.000452,0.0,0.0,0.0
2023-10-18 15:43:01,48.0,1.0,0.000411,0.0,0.0,0.0
2023-10-18 15:43:01,48.0,1.0,0.000394,0.0,0.0,0.0
2023-10-18 15:43:02,48.0,1.0,0.000381,0.0,0.0,0.0
2023-10-18 15:43:02,48.0,1.0,0.000412,0.0,0.0,0.0
2023-10-18 15:43:03,48.0,1.0,0.00039,0.0,0.0,0.0
2023-10-18 15:43:03,48.0,1.0,0.00041,0.0,0.0,0.0
2023-10-18 15:43:04,48.0,1.0,0.000497,0.0,0.0,0.0
2023-10-18 15:43:04,48.0,1.0,0.000405,0.0,0.0,0.0
2023-10-18 15:43:05,48.0,1.0,0.000429,0.0,0.0,0.0
2023-10-18 15:43:05,48.0,1.0,0.000371,0.0,0.0,0.0
2023-10-18 15:43:06,48.0,1.0,0.000465,0.0,0.0,0.0
2023-10-18 15:43:06,48.0,1.0,0.000476,0.0,0.0,0.0
2023-10-18 15:43:07,48.0,1.0,0.000488,0.0,0.0,0.0
2023-10-18 15:43:07,48.0,1.0,0.000433,0.0,0.0,0.0
2023-10-18 15:43:08,48.0,1.0,0.000544,0.0,0.0,0.0
2023-10-18 15:43:08,48.0,1.0,0.000454,0.0,25.610123,0.0
2023-10-18 15:43:09,48.0,1.0,0.000468,0.0,6.260585,0.0
2023-10-18 15:43:09,48.0,1.0,0.000475,0.0,0.02708,0.0
2023-10-18 15:43:10,48.0,1.0,0.000501,0.0,0.0,0.0
2023-10-18 15:43:10,48.0,1.0,0.000402,0.0,0.0,0.0
2023-10-18 15:43:11,48.0,1.0,0.000386,0.0,0.0,0.0
2023-10-18 15:43:11,48.0,1.0,0.000527,0.0,0.0,0.0
2023-10-18 15:43:12,48.0,1.0,0.000451,0.0,0.0,0.0
2023-10-18 15:43:12,48.0,1.0,0.000378,0.0,0.0,0.0
2023-10-18 15:43:13,48.0,1.0,0.000478,0.0,0.0,0.0
2023-10-18 15:43:13,48.0,1.0,0.000426,0.0,0.0,0.0
2023-10-18 15:43:14,48.0,1.0,0.000378,0.0,0.0,0.0
2023-10-18 15:43:14,48.0,1.0,0.000445,0.0,0.0,0.0
2023-10-18 15:43:15,48.0,1.0,0.000378,0.0,0.0,0.0
2023-10-18 15:43:15,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 15:43:16,48.0,1.0,0.000384,0.0,0.0,0.0
2023-10-18 15:43:16,48.0,1.0,0.000435,0.0,0.0,0.0
2023-10-18 15:43:17,48.0,1.0,0.000432,0.0,0.0,0.0
2023-10-18 15:43:17,48.0,1.0,0.000362,0.0,0.0,0.0
2023-10-18 15:43:18,48.0,1.0,0.000334,0.0,0.0,0.0
2023-10-18 15:43:18,48.0,1.0,0.000348,0.0,1.753297,0.0
2023-10-18 15:43:19,48.0,1.0,0.000403,0.0,16.167414,0.0
2023-10-18 15:43:19,48.0,1.0,0.000352,0.0,0.33883,0.0
2023-10-18 15:43:20,48.0,1.0,0.000396,0.0,0.0,0.0
2023-10-18 15:43:20,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 15:43:21,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 15:43:21,48.0,1.0,0.00038,0.0,0.0,0.0
2023-10-18 15:43:22,48.0,1.0,0.000418,0.0,0.0,0.0
2023-10-18 15:43:22,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 15:43:23,48.0,1.0,0.000417,0.0,0.0,0.0
2023-10-18 15:43:23,48.0,1.0,0.000429,0.0,0.0,0.0
2023-10-18 15:43:24,48.0,1.0,0.000424,0.0,0.0,0.0
2023-10-18 15:43:24,48.0,1.0,0.000356,0.0,0.0,0.0
2023-10-18 15:43:25,48.0,1.0,0.000385,0.0,0.0,0.0
2023-10-18 15:43:25,48.0,1.0,0.000445,0.0,0.0,0.0
2023-10-18 15:43:26,48.0,1.0,0.000386,0.0,0.0,0.0
2023-10-18 15:43:26,48.0,1.0,0.000389,0.0,0.0,0.0
2023-10-18 15:43:27,48.0,1.0,0.000422,0.0,0.0,0.0
2023-10-18 15:43:27,48.0,1.0,0.000386,0.0,0.0,0.0
2023-10-18 15:43:28,48.0,1.0,0.000402,0.0,0.0,0.0
2023-10-18 15:43:28,48.0,1.0,0.000436,0.0,0.0,0.0
2023-10-18 15:43:29,48.0,1.0,0.00042,0.0,30.01058,0.0
2023-10-18 15:43:29,48.0,1.0,0.000371,0.0,1.083665,0.0
2023-10-18 15:43:30,48.0,1.0,0.000513,0.0,0.0,0.0
2023-10-18 15:43:30,48.0,1.0,0.000373,0.0,0.0,0.0
2023-10-18 15:43:31,48.0,1.0,0.000417,0.0,0.0,0.0
2023-10-18 15:43:31,48.0,1.0,0.000399,0.0,0.0,0.0
2023-10-18 15:43:32,48.0,1.0,0.00042,0.0,0.0,0.0
2023-10-18 15:43:32,48.0,1.0,0.000395,0.0,0.0,0.0
2023-10-18 15:43:33,48.0,1.0,0.0004,0.0,0.0,0.0
2023-10-18 15:43:33,48.0,1.0,0.000388,0.0,0.0,0.0
2023-10-18 15:43:34,48.0,1.0,0.000362,0.0,0.0,0.0
2023-10-18 15:43:34,48.0,1.0,0.000398,0.0,0.0,0.0
2023-10-18 15:43:35,48.0,1.0,0.000361,0.0,0.0,0.0
2023-10-18 15:43:35,48.0,1.0,0.000376,0.0,0.0,0.0
2023-10-18 15:43:36,48.0,1.0,0.000433,0.0,0.0,0.0
2023-10-18 15:43:36,48.0,1.0,0.000424,0.0,0.0,0.0
2023-10-18 15:43:37,48.0,1.0,0.000457,0.0,0.0,0.0
2023-10-18 15:43:37,48.0,1.0,0.000446,0.0,0.0,0.0
2023-10-18 15:43:38,48.0,1.0,0.000403,0.0,0.0,0.0
2023-10-18 15:43:38,48.0,1.0,0.0004,0.0,0.0,0.0
2023-10-18 15:43:39,48.0,1.0,0.000404,0.0,30.219847,0.0
2023-10-18 15:43:39,48.0,1.0,0.000444,0.0,3.383687,0.0
2023-10-18 15:43:40,48.0,1.0,0.000347,0.0,0.0,0.0
2023-10-18 15:43:40,48.0,1.0,0.000375,0.0,0.0,0.0
2023-10-18 15:43:41,48.0,1.0,0.000352,0.0,0.0,0.0
2023-10-18 15:43:41,48.0,1.0,0.000384,0.0,0.0,0.0
2023-10-18 15:43:42,48.0,1.0,0.000338,0.0,0.0,0.0
2023-10-18 15:43:42,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 15:43:43,48.0,1.0,0.000386,0.0,0.0,0.0
2023-10-18 15:43:43,48.0,1.0,0.000379,0.0,0.0,0.0
2023-10-18 15:43:44,48.0,1.0,0.000358,0.0,0.0,0.0
2023-10-18 15:43:44,48.0,1.0,0.000339,0.0,0.0,0.0
2023-10-18 15:43:45,48.0,1.0,0.000414,0.0,0.0,0.0
2023-10-18 15:43:45,48.0,1.0,0.000363,0.0,0.0,0.0
2023-10-18 15:43:46,48.0,1.0,0.000339,0.0,0.0,0.0
2023-10-18 15:43:46,48.0,1.0,0.000376,0.0,0.0,0.0
2023-10-18 15:43:47,48.0,1.0,0.000388,0.0,0.0,0.0
2023-10-18 15:43:47,48.0,1.0,0.000405,0.0,0.0,0.0
2023-10-18 15:43:48,48.0,1.0,0.000384,0.0,0.0,0.0
2023-10-18 15:43:48,48.0,1.0,0.000372,0.0,0.0,0.0
2023-10-18 15:43:49,48.0,1.0,0.000351,0.0,18.161388,0.0
2023-10-18 15:43:49,48.0,1.0,0.000392,0.0,9.764299,0.0
2023-10-18 15:43:50,48.0,1.0,0.000372,0.0,0.139242,0.0
2023-10-18 15:43:50,48.0,1.0,0.000345,0.0,0.0,0.0
2023-10-18 15:43:51,48.0,1.0,0.000334,0.0,0.0,0.0
2023-10-18 15:43:51,48.0,1.0,0.000414,0.0,0.0,0.0
2023-10-18 15:43:52,48.0,1.0,0.000405,0.0,0.0,0.0
2023-10-18 15:43:52,48.0,1.0,0.000367,0.0,0.0,0.0
2023-10-18 15:43:53,48.0,1.0,0.000341,0.0,0.0,0.0
2023-10-18 15:43:53,48.0,1.0,0.000399,0.0,0.0,0.0
2023-10-18 15:43:54,48.0,1.0,0.000368,0.0,0.0,0.0
2023-10-18 15:43:54,48.0,1.0,0.000387,0.0,0.0,0.0
2023-10-18 15:43:55,48.0,1.0,0.000334,0.0,0.0,0.0
2023-10-18 15:43:55,48.0,1.0,0.000378,0.0,0.0,0.0
2023-10-18 15:43:56,48.0,1.0,0.000388,0.0,0.0,0.0
2023-10-18 15:43:56,48.0,1.0,0.00039,0.0,0.0,0.0
2023-10-18 15:43:57,48.0,1.0,0.000362,0.0,0.0,0.0
2023-10-18 15:43:57,48.0,1.0,0.000356,0.0,0.0,0.0
2023-10-18 15:43:58,48.0,1.0,0.000333,0.0,0.0,0.0
2023-10-18 15:43:58,48.0,1.0,0.000315,0.0,0.0,0.0
2023-10-18 15:43:59,48.0,1.0,0.000362,0.0,0.0,0.0
2023-10-18 15:43:59,48.0,1.0,0.000315,0.0,23.085394,0.0
2023-10-18 15:44:00,48.0,1.0,0.000331,0.0,0.580406,0.0
2023-10-18 15:44:00,48.0,1.0,0.000373,0.0,0.0,0.0
2023-10-18 15:44:01,48.0,1.0,0.000337,0.0,0.0,0.0
2023-10-18 15:44:01,48.0,1.0,0.000363,0.0,0.0,0.0
2023-10-18 15:44:02,48.0,1.0,0.000395,0.0,0.0,0.0
2023-10-18 15:44:02,48.0,1.0,0.000397,0.0,0.0,0.0
2023-10-18 15:44:03,48.0,1.0,0.000419,0.0,0.0,0.0
2023-10-18 15:44:03,48.0,1.0,0.000399,0.0,0.0,0.0
2023-10-18 15:44:04,48.0,1.0,0.000364,0.0,0.0,0.0
2023-10-18 15:44:04,48.0,1.0,0.000391,0.0,0.0,0.0
2023-10-18 15:44:05,48.0,1.0,0.000416,0.0,0.0,0.0
2023-10-18 15:44:05,48.0,1.0,0.000388,0.0,0.0,0.0
2023-10-18 15:44:06,48.0,1.0,0.000327,0.0,0.0,0.0
2023-10-18 15:44:06,48.0,1.0,0.000394,0.0,0.0,0.0
2023-10-18 15:44:07,48.0,1.0,0.000383,0.0,0.0,0.0
2023-10-18 15:44:07,48.0,1.0,0.000369,0.0,0.0,0.0
2023-10-18 15:44:08,48.0,1.0,0.000377,0.0,0.0,0.0
2023-10-18 15:44:08,48.0,1.0,0.000343,0.0,0.0,0.0
2023-10-18 15:44:09,48.0,1.0,0.000375,0.0,0.0,0.0
2023-10-18 15:44:09,48.0,1.0,0.00033,0.0,31.902203,0.0
2023-10-18 15:44:10,48.0,1.0,0.00031,0.0,1.797957,0.0
2023-10-18 15:44:10,48.0,1.0,0.000352,0.0,0.0,0.0
2023-10-18 15:44:11,48.0,1.0,0.000377,0.0,0.0,0.0
2023-10-18 15:44:11,48.0,1.0,0.0004,0.0,0.0,0.0
2023-10-18 15:44:12,48.0,1.0,0.000406,0.0,0.0,0.0
2023-10-18 15:44:12,48.0,1.0,0.000367,0.0,0.0,0.0
2023-10-18 15:44:13,48.0,1.0,0.000363,0.0,0.0,0.0
2023-10-18 15:44:13,48.0,1.0,0.000315,0.0,0.0,0.0
2023-10-18 15:44:14,48.0,1.0,0.000386,0.0,0.0,0.0
2023-10-18 15:44:14,48.0,1.0,0.000324,0.0,0.0,0.0
2023-10-18 15:44:15,48.0,1.0,0.000298,0.0,0.0,0.0
2023-10-18 15:44:15,48.0,1.0,0.000372,0.0,0.0,0.0
2023-10-18 15:44:16,48.0,1.0,0.000408,0.0,0.0,0.0
2023-10-18 15:44:16,48.0,1.0,0.000335,0.0,0.0,0.0
2023-10-18 15:44:17,48.0,1.0,0.000345,0.0,0.0,0.0
2023-10-18 15:44:17,48.0,1.0,0.000406,0.0,0.0,0.0
2023-10-18 15:44:18,48.0,1.0,0.000356,0.0,0.0,0.0
2023-10-18 15:44:18,48.0,1.0,0.00032,0.0,0.0,0.0
2023-10-18 15:44:19,48.0,1.0,0.000368,0.0,0.0,0.0
2023-10-18 15:44:19,48.0,1.0,0.000381,0.0,26.730007,0.0
2023-10-18 15:44:20,48.0,1.0,0.000375,0.0,5.677381,0.0
2023-10-18 15:44:20,48.0,1.0,0.000329,0.0,0.0,0.0
2023-10-18 15:44:21,48.0,1.0,0.000342,0.0,0.0,0.0
2023-10-18 15:44:21,48.0,1.0,0.000334,0.0,0.0,0.0
2023-10-18 15:44:22,48.0,1.0,0.000374,0.0,0.0,0.0
2023-10-18 15:44:22,48.0,1.0,0.000339,0.0,0.0,0.0
2023-10-18 15:44:23,48.0,1.0,0.000411,0.0,0.0,0.0
2023-10-18 15:44:23,48.0,1.0,0.000334,0.0,0.0,0.0
2023-10-18 15:44:24,48.0,1.0,0.000379,0.0,0.0,0.0
2023-10-18 15:44:24,48.0,1.0,0.000307,0.0,0.0,0.0
2023-10-18 15:44:25,48.0,1.0,0.000323,0.0,0.0,0.0
2023-10-18 15:44:25,48.0,1.0,0.000418,0.0,0.0,0.0
2023-10-18 15:44:26,48.0,1.0,0.000306,0.0,0.0,0.0
2023-10-18 15:44:26,48.0,1.0,0.000328,0.0,0.0,0.0
2023-10-18 15:44:27,48.0,1.0,0.000387,0.0,0.0,0.0
2023-10-18 15:44:27,48.0,1.0,0.000401,0.0,0.0,0.0
2023-10-18 15:44:28,48.0,1.0,0.000365,0.0,0.0,0.0
2023-10-18 15:44:28,48.0,1.0,0.000381,0.0,0.0,0.0
2023-10-18 15:44:29,48.0,1.0,0.000434,0.0,0.0,0.0
2023-10-18 15:44:29,48.0,1.0,0.00031,0.0,1.576922,0.0
2023-10-18 15:44:30,48.0,1.0,0.000312,0.0,14.810234,0.0
