datetime,I_setpoint[A],LOAD[on/off],V[V],I_meas[A],H2_flow[ln/min],P(W)
2023-10-18 17:36:22,48.0,1.0,0.000583,0.0,0.0,0.0
2023-10-18 17:36:22,48.0,1.0,0.000546,0.0,0.0,0.0
2023-10-18 17:36:23,48.0,1.0,0.000564,0.0,0.0,0.0
2023-10-18 17:36:23,48.0,1.0,0.000595,0.0,0.0,0.0
2023-10-18 17:36:24,48.0,1.0,0.000544,0.0,27.07172,0.0
2023-10-18 17:36:24,48.0,1.0,0.000505,0.0,1.931988,0.0
2023-10-18 17:36:25,48.0,1.0,0.000508,0.0,0.012626,0.0
2023-10-18 17:36:25,48.0,1.0,0.000461,0.0,0.0,0.0
2023-10-18 17:36:26,48.0,1.0,0.000462,0.0,0.0,0.0
2023-10-18 17:36:26,48.0,1.0,0.00044,0.0,0.0,0.0
2023-10-18 17:36:27,48.0,1.0,0.000491,0.0,0.0,0.0
2023-10-18 17:36:27,48.0,1.0,0.000464,0.0,0.0,0.0
2023-10-18 17:36:28,48.0,1.0,0.000503,0.0,0.0,0.0
2023-10-18 17:36:28,48.0,1.0,0.000426,0.0,0.0,0.0
2023-10-18 17:36:29,48.0,1.0,0.000564,0.0,13.069237,0.0
2023-10-18 17:36:29,48.0,1.0,0.000454,0.0,4.923182,0.0
2023-10-18 17:36:30,48.0,1.0,0.000437,0.0,0.071772,0.0
2023-10-18 17:36:30,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 17:36:31,48.0,1.0,0.000463,0.0,0.0,0.0
2023-10-18 17:36:31,48.0,1.0,0.000412,0.0,0.0,0.0
2023-10-18 17:36:32,48.0,1.0,0.000413,0.0,0.0,0.0
2023-10-18 17:36:32,48.0,1.0,0.000438,0.0,0.0,0.0
2023-10-18 17:36:33,48.0,1.0,0.000406,0.0,0.0,0.0
2023-10-18 17:36:33,48.0,1.0,0.00046,0.0,0.0,0.0
2023-10-18 17:36:34,48.0,1.0,0.000434,0.0,22.719204,0.0
2023-10-18 17:36:34,48.0,1.0,0.000384,0.0,6.376234,0.0
2023-10-18 17:36:35,48.0,1.0,0.000387,0.0,0.126479,0.0
2023-10-18 17:36:35,48.0,1.0,0.000402,0.0,0.0,0.0
2023-10-18 17:36:36,48.0,1.0,0.000435,0.0,0.0,0.0
2023-10-18 17:36:36,48.0,1.0,0.000458,0.0,0.0,0.0
2023-10-18 17:36:37,48.0,1.0,0.000427,0.0,0.0,0.0
2023-10-18 17:36:37,48.0,1.0,0.000473,0.0,0.0,0.0
2023-10-18 17:36:38,48.0,1.0,0.000449,0.0,0.0,0.0
2023-10-18 17:36:38,48.0,1.0,0.000472,0.0,0.0,0.0
2023-10-18 17:36:39,48.0,1.0,0.001478,0.0,11.920658,0.0
2023-10-18 17:36:39,48.0,1.0,0.000466,0.0,9.059315,0.0
2023-10-18 17:36:40,48.0,1.0,0.000431,0.0,0.376074,0.0
2023-10-18 17:36:40,48.0,1.0,0.000452,0.0,0.0,0.0
2023-10-18 17:36:41,48.0,1.0,0.000499,0.0,0.0,0.0
2023-10-18 17:36:41,48.0,1.0,0.000469,0.0,0.0,0.0
2023-10-18 17:36:42,48.0,1.0,0.000368,0.0,0.0,0.0
2023-10-18 17:36:42,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 17:36:43,48.0,1.0,0.000481,0.0,0.0,0.0
2023-10-18 17:36:43,48.0,1.0,3.48885,0.0,0.0,0.0
2023-10-18 17:36:44,48.0,1.0,0.009331,0.0,5.844677,0.0
2023-10-18 17:36:44,48.0,1.0,0.001103,0.0,17.894167,0.0
2023-10-18 17:36:45,48.0,1.0,0.000801,0.0,0.452372,0.0
2023-10-18 17:36:45,48.0,1.0,0.000702,0.0,0.0,0.0
2023-10-18 17:36:46,48.0,1.0,0.000634,0.0,0.0,0.0
2023-10-18 17:36:46,48.0,1.0,0.000595,0.0,0.0,0.0
2023-10-18 17:36:47,48.0,1.0,0.000542,0.0,0.0,0.0
2023-10-18 17:36:47,48.0,1.0,0.000563,0.0,0.0,0.0
2023-10-18 17:36:48,48.0,1.0,0.000541,0.0,0.0,0.0
2023-10-18 17:36:48,48.0,1.0,0.00043,0.0,0.0,0.0
2023-10-18 17:36:49,48.0,1.0,0.0,0.0,7.08429,0.0
2023-10-18 17:36:49,48.0,1.0,0.000464,0.0,12.706428,0.0
2023-10-18 17:36:50,48.0,1.0,0.46228,0.0,1.203288,0.0
2023-10-18 17:36:50,48.0,1.0,0.002452,0.0,0.0,0.0
2023-10-18 17:36:51,48.0,1.0,0.000965,0.0,0.0,0.0
2023-10-18 17:36:51,48.0,1.0,0.000774,0.0,0.0,0.0
2023-10-18 17:36:52,48.0,1.0,0.000721,0.0,0.0,0.0
2023-10-18 17:36:52,48.0,1.0,0.00061,0.0,0.0,0.0
2023-10-18 17:36:53,48.0,1.0,0.00062,0.0,0.0,0.0
2023-10-18 17:36:53,48.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 17:36:54,48.0,1.0,0.000586,0.0,0.0,0.0
2023-10-18 17:36:54,48.0,1.0,0.000567,0.0,26.905949,0.0
2023-10-18 17:36:55,48.0,1.0,0.000453,0.0,1.187464,0.0
2023-10-18 17:36:55,48.0,1.0,0.000508,0.0,0.0,0.0
2023-10-18 17:36:56,48.0,1.0,0.000517,0.0,0.0,0.0
2023-10-18 17:36:56,48.0,1.0,0.000442,0.0,0.0,0.0
2023-10-18 17:36:57,48.0,1.0,0.000431,0.0,0.0,0.0
2023-10-18 17:36:57,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 17:36:58,48.0,1.0,0.000448,0.0,0.0,0.0
2023-10-18 17:36:58,48.0,1.0,0.00042,0.0,0.0,0.0
2023-10-18 17:36:59,48.0,1.0,0.000379,0.0,0.0,0.0
2023-10-18 17:36:59,48.0,1.0,0.00049,0.0,13.208936,0.0
2023-10-18 17:37:00,48.0,1.0,0.000443,0.0,3.102858,0.0
2023-10-18 17:37:00,48.0,1.0,0.000466,0.0,0.051544,0.0
2023-10-18 17:37:01,48.0,1.0,0.000431,0.0,0.0,0.0
2023-10-18 17:37:01,48.0,1.0,0.000457,0.0,0.0,0.0
2023-10-18 17:37:02,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 17:37:02,48.0,1.0,0.000404,0.0,0.0,0.0
2023-10-18 17:37:03,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 17:37:03,48.0,1.0,0.000441,0.0,0.0,0.0
2023-10-18 17:37:04,48.0,1.0,0.000482,0.0,0.0,0.0
2023-10-18 17:37:04,48.0,1.0,0.000417,0.0,26.108952,0.0
2023-10-18 17:37:05,48.0,1.0,0.000404,0.0,3.367809,0.0
2023-10-18 17:37:05,48.0,1.0,0.000428,0.0,0.060486,0.0
2023-10-18 17:37:06,48.0,1.0,0.000395,0.0,0.0,0.0
2023-10-18 17:37:06,48.0,1.0,0.000436,0.0,0.0,0.0
2023-10-18 17:37:07,48.0,1.0,0.000479,0.0,0.0,0.0
2023-10-18 17:37:07,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 17:37:08,48.0,1.0,0.000432,0.0,0.0,0.0
2023-10-18 17:37:08,48.0,1.0,0.000443,0.0,0.0,0.0
2023-10-18 17:37:09,48.0,1.0,0.000366,0.0,0.0,0.0
2023-10-18 17:37:09,48.0,1.0,0.000703,0.0,12.770855,0.0
2023-10-18 17:37:10,48.0,1.0,0.000439,0.0,6.284369,0.0
2023-10-18 17:37:10,48.0,1.0,0.000425,0.0,0.174409,0.0
2023-10-18 17:37:11,48.0,1.0,0.000489,0.0,0.0,0.0
2023-10-18 17:37:11,48.0,1.0,0.000522,0.0,0.0,0.0
2023-10-18 17:37:12,48.0,1.0,0.00042,0.0,0.0,0.0
2023-10-18 17:37:12,48.0,1.0,0.000505,0.0,0.0,0.0
2023-10-18 17:37:13,48.0,1.0,0.000406,0.0,0.0,0.0
2023-10-18 17:37:13,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 17:37:14,48.0,1.0,0.000448,0.0,0.0,0.0
2023-10-18 17:37:14,48.0,1.0,0.000418,0.0,16.596439,0.0
2023-10-18 17:37:15,48.0,1.0,0.000403,0.0,9.604902,0.0
2023-10-18 17:37:15,48.0,1.0,0.000428,0.0,0.28353,0.0
2023-10-18 17:37:16,48.0,1.0,0.000408,0.0,0.0,0.0
2023-10-18 17:37:16,48.0,1.0,0.000369,0.0,0.0,0.0
2023-10-18 17:37:17,48.0,1.0,0.000432,0.0,0.0,0.0
2023-10-18 17:37:17,48.0,1.0,0.000381,0.0,0.0,0.0
2023-10-18 17:37:18,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 17:37:18,48.0,1.0,0.000423,0.0,0.0,0.0
2023-10-18 17:37:19,48.0,1.0,0.000457,0.0,0.0,0.0
2023-10-18 17:37:19,48.0,1.0,0.002139,0.0,10.250965,0.0
2023-10-18 17:37:20,48.0,1.0,0.000421,0.0,11.330867,0.0
2023-10-18 17:37:20,48.0,1.0,0.000442,0.0,0.577744,0.0
2023-10-18 17:37:21,48.0,1.0,0.000444,0.0,0.0,0.0
2023-10-18 17:37:21,48.0,1.0,0.00047,0.0,0.0,0.0
2023-10-18 17:37:22,48.0,1.0,0.00047,0.0,0.0,0.0
2023-10-18 17:37:22,48.0,1.0,0.000409,0.0,0.0,0.0
2023-10-18 17:37:23,48.0,1.0,0.000502,0.0,0.0,0.0
2023-10-18 17:37:23,48.0,1.0,0.000439,0.0,0.0,0.0
2023-10-18 17:37:24,48.0,1.0,0.000429,0.0,0.0,0.0
2023-10-18 17:37:24,48.0,1.0,0.000412,0.0,0.011454,0.0
2023-10-18 17:37:25,48.0,1.0,0.00045,0.0,23.740845,0.0
2023-10-18 17:37:25,48.0,1.0,0.000435,0.0,0.666501,0.0
2023-10-18 17:37:26,48.0,1.0,0.000415,0.0,0.0,0.0
2023-10-18 17:37:26,48.0,1.0,0.000443,0.0,0.0,0.0
2023-10-18 17:37:27,48.0,1.0,0.000391,0.0,0.0,0.0
2023-10-18 17:37:27,48.0,1.0,0.00045,0.0,0.0,0.0
2023-10-18 17:37:28,48.0,1.0,0.000388,0.0,0.0,0.0
2023-10-18 17:37:28,48.0,1.0,0.000503,0.0,0.0,0.0
2023-10-18 17:37:29,48.0,1.0,0.000501,0.0,0.0,0.0
2023-10-18 17:37:29,48.0,1.0,0.000351,0.0,0.80881,0.0
2023-10-18 17:37:30,48.0,1.0,0.000435,0.0,13.176532,0.0
2023-10-18 17:37:30,48.0,1.0,0.000499,0.0,1.729641,0.0
2023-10-18 17:37:31,48.0,1.0,0.000423,0.0,0.0,0.0
2023-10-18 17:37:31,48.0,1.0,0.000469,0.0,0.0,0.0
2023-10-18 17:37:32,48.0,1.0,0.000506,0.0,0.0,0.0
2023-10-18 17:37:32,48.0,1.0,0.000493,0.0,0.0,0.0
2023-10-18 17:37:33,48.0,1.0,0.000421,0.0,0.0,0.0
2023-10-18 17:37:33,48.0,1.0,0.000403,0.0,0.0,0.0
2023-10-18 17:37:34,48.0,1.0,0.000405,0.0,0.0,0.0
2023-10-18 17:37:34,48.0,1.0,0.000437,0.0,0.0,0.0
2023-10-18 17:37:35,48.0,1.0,0.000371,0.0,27.206821,0.0
2023-10-18 17:37:35,48.0,1.0,0.000411,0.0,1.983886,0.0
2023-10-18 17:37:36,48.0,1.0,16.7699,0.0,0.053849,0.0
2023-10-18 17:37:36,48.0,1.0,0.083156,0.0,0.0,0.0
2023-10-18 17:37:37,48.0,1.0,0.001528,0.0,0.0,0.0
2023-10-18 17:37:37,48.0,1.0,0.000869,0.0,0.0,0.0
2023-10-18 17:37:38,48.0,1.0,0.000624,0.0,0.0,0.0
2023-10-18 17:37:38,48.0,1.0,0.000616,0.0,0.0,0.0
2023-10-18 17:37:39,48.0,1.0,0.000618,0.0,0.0,0.0
2023-10-18 17:37:39,48.0,1.0,0.000574,0.0,0.0,0.0
2023-10-18 17:37:40,48.0,1.0,0.000594,0.0,13.260948,0.0
2023-10-18 17:37:40,48.0,1.0,5.02838,0.0,4.389688,0.0
2023-10-18 17:37:41,48.0,1.0,0.012752,0.0,0.055347,0.0
2023-10-18 17:37:41,48.0,1.0,0.00116,0.0,0.0,0.0
2023-10-18 17:37:42,48.0,1.0,0.0008,0.0,0.0,0.0
2023-10-18 17:37:42,48.0,1.0,0.000634,0.0,0.0,0.0
2023-10-18 17:37:43,48.0,1.0,0.000591,0.0,0.0,0.0
2023-10-18 17:37:43,48.0,1.0,0.000511,0.0,0.0,0.0
2023-10-18 17:37:44,48.0,1.0,0.00053,0.0,0.0,0.0
2023-10-18 17:37:44,48.0,1.0,0.000565,0.0,0.0,0.0
2023-10-18 17:37:45,48.0,1.0,0.000513,0.0,23.357798,0.0
2023-10-18 17:37:45,48.0,1.0,0.000493,0.0,5.865114,0.0
2023-10-18 17:37:46,48.0,1.0,0.000437,0.0,0.171781,0.0
2023-10-18 17:37:46,48.0,1.0,0.000497,0.0,0.0,0.0
2023-10-18 17:37:47,48.0,1.0,0.000444,0.0,0.0,0.0
2023-10-18 17:37:47,48.0,1.0,0.000408,0.0,0.0,0.0
2023-10-18 17:37:48,48.0,1.0,0.000431,0.0,0.0,0.0
2023-10-18 17:37:48,48.0,1.0,0.000415,0.0,0.0,0.0
2023-10-18 17:37:49,48.0,1.0,0.00046,0.0,0.0,0.0
2023-10-18 17:37:49,48.0,1.0,0.000428,0.0,0.0,0.0
2023-10-18 17:37:50,48.0,1.0,0.000757,0.0,12.255132,0.0
2023-10-18 17:37:50,48.0,1.0,0.000389,0.0,8.373165,0.0
2023-10-18 17:37:51,48.0,1.0,0.000485,0.0,0.317957,0.0
2023-10-18 17:37:51,48.0,1.0,0.000422,0.0,0.0,0.0
2023-10-18 17:37:52,48.0,1.0,0.000434,0.0,0.0,0.0
2023-10-18 17:37:52,48.0,1.0,0.000511,0.0,0.0,0.0
2023-10-18 17:37:53,48.0,1.0,0.00049,0.0,0.0,0.0
2023-10-18 17:37:53,48.0,1.0,0.000446,0.0,0.0,0.0
2023-10-18 17:37:54,48.0,1.0,0.000454,0.0,0.0,0.0
2023-10-18 17:37:54,48.0,1.0,0.000477,0.0,0.0,0.0
2023-10-18 17:37:55,48.0,1.0,0.000385,0.0,7.719159,0.0
2023-10-18 17:37:55,48.0,1.0,0.000404,0.0,16.473017,0.0
2023-10-18 17:37:56,48.0,1.0,0.000389,0.0,0.438416,0.0
2023-10-18 17:37:56,48.0,1.0,0.000377,0.0,0.0,0.0
2023-10-18 17:37:57,48.0,1.0,0.000369,0.0,0.0,0.0
2023-10-18 17:37:57,48.0,1.0,0.00037,0.0,0.0,0.0
2023-10-18 17:37:58,48.0,1.0,0.000393,0.0,0.0,0.0
2023-10-18 17:37:58,48.0,1.0,0.000413,0.0,0.0,0.0
2023-10-18 17:37:59,48.0,1.0,0.19653,0.0,0.0,0.0
2023-10-18 17:37:59,48.0,1.0,0.001863,0.0,0.0,0.0
2023-10-18 17:38:00,48.0,1.0,0.0,0.0,7.775055,0.0
2023-10-18 17:38:00,48.0,1.0,0.000735,0.0,12.566337,0.0
2023-10-18 17:38:01,48.0,1.0,0.229885,0.0,0.959633,0.0
2023-10-18 17:38:01,48.0,1.0,0.001961,0.0,0.0,0.0
2023-10-18 17:38:02,48.0,1.0,0.000982,0.0,0.0,0.0
2023-10-18 17:38:02,48.0,1.0,0.000757,0.0,0.0,0.0
2023-10-18 17:38:03,48.0,1.0,0.00072,0.0,0.0,0.0
2023-10-18 17:38:03,48.0,1.0,0.000646,0.0,0.0,0.0
2023-10-18 17:38:04,48.0,1.0,0.000597,0.0,0.0,0.0
2023-10-18 17:38:04,48.0,1.0,0.00061,0.0,0.0,0.0
2023-10-18 17:38:05,48.0,1.0,0.000613,0.0,0.0,0.0
2023-10-18 17:38:05,48.0,1.0,0.000568,0.0,26.565481,0.0
2023-10-18 17:38:06,48.0,1.0,0.000512,0.0,1.098409,0.0
2023-10-18 17:38:06,48.0,1.0,0.00052,0.0,0.0,0.0
2023-10-18 17:38:07,48.0,1.0,0.000558,0.0,0.0,0.0
2023-10-18 17:38:07,48.0,1.0,0.000538,0.0,0.0,0.0
2023-10-18 17:38:08,48.0,1.0,0.000505,0.0,0.0,0.0
2023-10-18 17:38:08,48.0,1.0,0.000528,0.0,0.0,0.0
2023-10-18 17:38:09,48.0,1.0,0.000539,0.0,0.0,0.0
2023-10-18 17:38:09,48.0,1.0,0.000489,0.0,0.0,0.0
2023-10-18 17:38:10,48.0,1.0,0.000488,0.0,0.0,0.0
2023-10-18 17:38:10,48.0,1.0,0.000391,0.0,13.425233,0.0
2023-10-18 17:38:11,48.0,1.0,0.57149,0.0,2.683148,0.0
2023-10-18 17:38:11,48.0,1.0,0.002723,0.0,0.011735,0.0
2023-10-18 17:38:12,48.0,1.0,0.000944,0.0,0.0,0.0
2023-10-18 17:38:12,48.0,1.0,0.000737,0.0,0.0,0.0
2023-10-18 17:38:13,48.0,1.0,0.000655,0.0,0.0,0.0
2023-10-18 17:38:13,48.0,1.0,0.00064,0.0,0.0,0.0
2023-10-18 17:38:14,48.0,1.0,0.000568,0.0,0.0,0.0
2023-10-18 17:38:14,48.0,1.0,0.000578,0.0,0.0,0.0
2023-10-18 17:38:15,48.0,1.0,0.000572,0.0,0.0,0.0
2023-10-18 17:38:15,48.0,1.0,0.000605,0.0,25.95787,0.0
2023-10-18 17:38:16,48.0,1.0,0.000563,0.0,3.157776,0.0
2023-10-18 17:38:16,48.0,1.0,0.000544,0.0,0.089196,0.0
2023-10-18 17:38:17,48.0,1.0,0.000562,0.0,0.0,0.0
2023-10-18 17:38:17,48.0,1.0,0.000515,0.0,0.0,0.0
2023-10-18 17:38:18,48.0,1.0,0.000541,0.0,0.0,0.0
2023-10-18 17:38:18,48.0,1.0,0.000445,0.0,0.0,0.0
2023-10-18 17:38:19,48.0,1.0,0.000436,0.0,0.0,0.0
2023-10-18 17:38:19,48.0,1.0,0.000494,0.0,0.0,0.0
2023-10-18 17:38:20,48.0,1.0,0.000485,0.0,0.0,0.0
2023-10-18 17:38:20,48.0,1.0,0.000544,0.0,13.004012,0.0
2023-10-18 17:38:21,48.0,1.0,5.23993,0.0,5.694849,0.0
2023-10-18 17:38:21,48.0,1.0,0.012278,0.0,0.16256,0.0
2023-10-18 17:38:22,48.0,1.0,0.000985,0.0,0.0,0.0
2023-10-18 17:38:22,48.0,1.0,0.000798,0.0,0.0,0.0
2023-10-18 17:38:23,48.0,1.0,0.000665,0.0,0.0,0.0
2023-10-18 17:38:23,48.0,1.0,0.000567,0.0,0.0,0.0
2023-10-18 17:38:24,48.0,1.0,0.00061,0.0,0.0,0.0
2023-10-18 17:38:24,48.0,1.0,0.000529,0.0,0.0,0.0
2023-10-18 17:38:25,48.0,1.0,0.000445,0.0,0.0,0.0
2023-10-18 17:38:25,48.0,1.0,0.000546,0.0,17.697428,0.0
2023-10-18 17:38:26,48.0,1.0,0.000485,0.0,8.841043,0.0
2023-10-18 17:38:26,48.0,1.0,0.000581,0.0,0.247173,0.0
2023-10-18 17:38:27,48.0,1.0,0.000465,0.0,0.0,0.0
2023-10-18 17:38:27,48.0,1.0,0.00043,0.0,0.0,0.0
2023-10-18 17:38:28,48.0,1.0,0.000492,0.0,0.0,0.0
2023-10-18 17:38:28,48.0,1.0,0.000479,0.0,0.0,0.0
2023-10-18 17:38:29,48.0,1.0,0.000493,0.0,0.0,0.0
2023-10-18 17:38:29,48.0,1.0,0.000484,0.0,0.0,0.0
2023-10-18 17:38:30,48.0,1.0,0.000505,0.0,0.0,0.0
2023-10-18 17:38:30,48.0,1.0,0.019319,0.0,10.69495,0.0
2023-10-18 17:38:31,48.0,1.0,7.48438,0.0,10.712941,0.0
2023-10-18 17:38:31,48.0,1.0,0.065934,0.0,0.469577,0.0
2023-10-18 17:38:32,48.0,1.0,0.001108,0.0,0.0,0.0
2023-10-18 17:38:32,48.0,1.0,0.000771,0.0,0.0,0.0
2023-10-18 17:38:33,48.0,1.0,0.000669,0.0,0.0,0.0
2023-10-18 17:38:33,48.0,1.0,0.000517,0.0,0.0,0.0
2023-10-18 17:38:34,48.0,1.0,0.00054,0.0,0.0,0.0
2023-10-18 17:38:34,48.0,1.0,0.000538,0.0,0.0,0.0
2023-10-18 17:38:35,48.0,1.0,0.000514,0.0,0.0,0.0
2023-10-18 17:38:35,48.0,1.0,0.000521,0.0,0.115711,0.0
2023-10-18 17:38:36,48.0,1.0,0.00047,0.0,23.036776,0.0
2023-10-18 17:38:36,48.0,1.0,0.000498,0.0,0.669318,0.0
2023-10-18 17:38:37,48.0,1.0,0.000466,0.0,0.0,0.0
2023-10-18 17:38:37,48.0,1.0,0.000552,0.0,0.0,0.0
2023-10-18 17:38:38,48.0,1.0,0.000497,0.0,0.0,0.0
2023-10-18 17:38:38,48.0,1.0,0.000475,0.0,0.0,0.0
2023-10-18 17:38:39,48.0,1.0,0.000453,0.0,0.0,0.0
2023-10-18 17:38:39,48.0,1.0,0.000387,0.0,0.0,0.0
2023-10-18 17:38:40,48.0,1.0,0.000509,0.0,0.0,0.0
2023-10-18 17:38:40,48.0,1.0,0.0,0.0,1.778512,0.0
2023-10-18 17:38:41,48.0,1.0,0.000402,0.0,13.344905,0.0
2023-10-18 17:38:41,48.0,1.0,0.402322,0.0,1.381075,0.0
2023-10-18 17:38:42,48.0,1.0,0.002031,0.0,0.002954,0.0
2023-10-18 17:38:42,48.0,1.0,0.00086,0.0,0.0,0.0
2023-10-18 17:38:43,48.0,1.0,0.000744,0.0,0.0,0.0
2023-10-18 17:38:43,48.0,1.0,0.000549,0.0,0.0,0.0
2023-10-18 17:38:44,48.0,1.0,0.000504,0.0,0.0,0.0
2023-10-18 17:38:44,48.0,1.0,0.000496,0.0,0.0,0.0
2023-10-18 17:38:45,48.0,1.0,0.0005,0.0,0.0,0.0
2023-10-18 17:38:45,48.0,1.0,0.000528,0.0,0.0,0.0
2023-10-18 17:38:46,48.0,1.0,0.000449,0.0,27.341255,0.0
2023-10-18 17:38:46,48.0,1.0,0.000484,0.0,1.846706,0.0
2023-10-18 17:38:47,48.0,1.0,0.00044,0.0,0.048741,0.0
2023-10-18 17:38:47,48.0,1.0,0.000502,0.0,0.0,0.0
2023-10-18 17:38:48,48.0,1.0,0.000479,0.0,0.0,0.0
2023-10-18 17:38:48,48.0,1.0,0.000448,0.0,0.0,0.0
2023-10-18 17:38:49,48.0,1.0,0.00044,0.0,0.0,0.0
2023-10-18 17:38:49,48.0,1.0,0.00047,0.0,0.0,0.0
2023-10-18 17:38:50,48.0,1.0,0.000424,0.0,0.0,0.0
2023-10-18 17:38:50,48.0,1.0,0.000453,0.0,0.0,0.0
2023-10-18 17:38:51,48.0,1.0,0.000515,0.0,13.454782,0.0
2023-10-18 17:38:51,48.0,1.0,3.29269,0.0,3.900351,0.0
2023-10-18 17:38:52,48.0,1.0,0.008944,0.0,0.087875,0.0
2023-10-18 17:38:52,48.0,1.0,0.001182,0.0,0.0,0.0
2023-10-18 17:38:53,48.0,1.0,0.000871,0.0,0.0,0.0
2023-10-18 17:38:53,48.0,1.0,0.000669,0.0,0.0,0.0
2023-10-18 17:38:54,48.0,1.0,0.000613,0.0,0.0,0.0
2023-10-18 17:38:54,48.0,1.0,0.00053,0.0,0.0,0.0
2023-10-18 17:38:55,48.0,1.0,0.000557,0.0,0.0,0.0
2023-10-18 17:38:55,48.0,1.0,0.000537,0.0,0.0,0.0
2023-10-18 17:38:56,48.0,1.0,0.000563,0.0,23.910212,0.0
2023-10-18 17:38:56,48.0,1.0,0.000529,0.0,5.381759,0.0
2023-10-18 17:38:57,48.0,1.0,0.000559,0.0,0.169512,0.0
2023-10-18 17:38:57,48.0,1.0,0.000474,0.0,0.0,0.0
2023-10-18 17:38:58,48.0,1.0,0.000497,0.0,0.0,0.0
2023-10-18 17:38:58,48.0,1.0,0.000491,0.0,0.0,0.0
2023-10-18 17:38:59,48.0,1.0,0.000472,0.0,0.0,0.0
2023-10-18 17:38:59,48.0,1.0,0.000529,0.0,0.0,0.0
2023-10-18 17:39:00,48.0,1.0,0.000468,0.0,0.0,0.0
2023-10-18 17:39:00,48.0,1.0,0.000425,0.0,0.0,0.0
2023-10-18 17:39:01,48.0,1.0,0.000614,0.0,12.567266,0.0
2023-10-18 17:39:01,48.0,1.0,7.97409,0.0,7.728625,0.0
2023-10-18 17:39:02,48.0,1.0,0.020029,0.0,0.2863,0.0
2023-10-18 17:39:02,48.0,1.0,0.001178,0.0,0.0,0.0
2023-10-18 17:39:03,48.0,1.0,0.000812,0.0,0.0,0.0
2023-10-18 17:39:03,48.0,1.0,0.00063,0.0,0.0,0.0
2023-10-18 17:39:04,48.0,1.0,0.000602,0.0,0.0,0.0
2023-10-18 17:39:04,48.0,1.0,0.000633,0.0,0.0,0.0
2023-10-18 17:39:05,48.0,1.0,0.000594,0.0,0.0,0.0
2023-10-18 17:39:05,48.0,1.0,0.000574,0.0,0.0,0.0
2023-10-18 17:39:06,48.0,1.0,0.000542,0.0,9.642595,0.0
2023-10-18 17:39:06,48.0,1.0,0.000523,0.0,15.083955,0.0
2023-10-18 17:39:07,48.0,1.0,0.000498,0.0,0.427233,0.0
2023-10-18 17:39:07,48.0,1.0,0.00051,0.0,0.0,0.0
2023-10-18 17:39:08,48.0,1.0,0.000493,0.0,0.0,0.0
2023-10-18 17:39:08,48.0,1.0,0.00042,0.0,0.0,0.0
2023-10-18 17:39:09,48.0,1.0,0.000533,0.0,0.0,0.0
2023-10-18 17:39:09,48.0,1.0,0.000465,0.0,0.0,0.0
2023-10-18 17:39:10,48.0,1.0,0.000492,0.0,0.0,0.0
2023-10-18 17:39:10,48.0,1.0,0.000516,0.0,0.0,0.0
2023-10-18 17:39:11,48.0,1.0,0.000514,0.0,8.437932,0.0
2023-10-18 17:39:11,48.0,1.0,0.000445,0.0,12.264175,0.0
2023-10-18 17:39:12,48.0,1.0,0.185244,0.0,0.779353,0.0
2023-10-18 17:39:12,48.0,1.0,0.001799,0.0,0.0,0.0
2023-10-18 17:39:13,48.0,1.0,0.001008,0.0,0.0,0.0
2023-10-18 17:39:13,48.0,1.0,0.000842,0.0,0.0,0.0
2023-10-18 17:39:14,48.0,1.0,0.000675,0.0,0.0,0.0
2023-10-18 17:39:14,48.0,1.0,0.000572,0.0,0.0,0.0
2023-10-18 17:39:15,48.0,1.0,0.000616,0.0,0.0,0.0
2023-10-18 17:39:15,48.0,1.0,0.000562,0.0,0.0,0.0
2023-10-18 17:39:16,48.0,1.0,0.000659,0.0,0.0,0.0
2023-10-18 17:39:16,48.0,1.0,0.000573,0.0,26.138655,0.0
2023-10-18 17:39:17,48.0,1.0,0.000549,0.0,1.034402,0.0
2023-10-18 17:39:17,48.0,1.0,0.000552,0.0,0.013029,0.0
2023-10-18 17:39:18,48.0,1.0,0.000615,0.0,0.0,0.0
2023-10-18 17:39:18,48.0,1.0,0.000548,0.0,0.0,0.0
2023-10-18 17:39:19,48.0,1.0,0.000491,0.0,0.0,0.0
2023-10-18 17:39:19,48.0,1.0,0.000568,0.0,0.0,0.0
2023-10-18 17:39:20,48.0,1.0,0.000474,0.0,0.0,0.0
2023-10-18 17:39:20,48.0,1.0,0.000497,0.0,0.0,0.0
2023-10-18 17:39:21,48.0,1.0,8.1e-05,0.0,0.0,0.0
2023-10-18 17:39:21,48.0,1.0,0.000515,0.0,13.580818,0.0
2023-10-18 17:39:22,48.0,1.0,0.247066,0.0,2.230221,0.0
2023-10-18 17:39:22,48.0,1.0,0.00166,0.0,0.050143,0.0
2023-10-18 17:39:23,48.0,1.0,0.000816,0.0,0.0,0.0
2023-10-18 17:39:23,48.0,1.0,0.000662,0.0,0.0,0.0
